Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
tika,org.apache.tika.eval.batch,ExtractProfilerBuilder,3,1,7,2,63,14,0,0,0.42857142857142855,0,3,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/ExtractProfilerBuilder.java
tika,org.apache.tika.eval.batch,ExtractComparerBuilder,6,2,7,2,100,18,0,0,0.5714285714285714,0,3,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/ExtractComparerBuilder.java
tika,org.apache.tika.eval.batch,DBConsumersManager,5,0,3,3,59,6,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/DBConsumersManager.java
tika,org.apache.tika.eval.batch,LogTablePair,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/DBConsumersManager.java
tika,org.apache.tika.eval.batch,FileProfilerBuilder,2,1,7,2,41,11,0,0,0.5714285714285714,0,3,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/FileProfilerBuilder.java
tika,org.apache.tika.eval.batch,EvalConsumerBuilder,6,0,12,3,123,26,0,0,0.5833333333333334,1,6,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/EvalConsumerBuilder.java
tika,org.apache.tika.eval.batch,EvalConsumersBuilder,0,0,3,1,73,10,0,0,-1.0,0,6,/Users/dunnkers/git/tika/tika-eval/src/main/java/org/apache/tika/eval/batch/EvalConsumersBuilder.java
tika,org.apache.tika.filetypedetector,TikaFileTypeDetectorTest,5,1,6,6,47,8,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-java7/src/test/java/org/apache/tika/filetypedetector/TikaFileTypeDetectorTest.java
tika,org.apache.tika.filetypedetector,TikaFileTypeDetector,1,0,2,2,17,4,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-java7/src/main/java/org/apache/tika/filetypedetector/TikaFileTypeDetector.java
tika,(default package),TestTransformer,0,0,1,1,14,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/test/java/TestTransformer.java
tika,(default package),TestFuzzingCLI,0,0,2,2,19,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-fuzzing/src/test/java/TestFuzzingCLI.java
tika,(default package),HelloWorld,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/target/test-classes/test-documents/testJAVA.java
tika,(default package),HelloWorld,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/resources/test-documents/testJAVA.java
tika,org.apache.tika.fuzzing,AutoDetectTransformer,6,0,5,4,43,10,0,0,0.6,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/AutoDetectTransformer.java
tika,org.apache.tika.fuzzing,Transformer,0,0,2,0,9,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/Transformer.java
tika,org.apache.tika.fuzzing.general,ByteInjector,4,0,3,2,38,7,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/ByteInjector.java
tika,org.apache.tika.fuzzing.general,SpanSwapper,4,0,3,2,38,5,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/SpanSwapper.java
tika,org.apache.tika.fuzzing.general,GeneralTransformer,5,0,5,5,47,10,0,0,0.4,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/GeneralTransformer.java
tika,org.apache.tika.fuzzing.general,ByteFlipper,3,0,3,3,28,6,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/ByteFlipper.java
tika,org.apache.tika.fuzzing.general,Truncator,2,0,2,2,23,5,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/Truncator.java
tika,org.apache.tika.fuzzing.general,ByteDeleter,3,0,2,2,19,4,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/general/ByteDeleter.java
tika,org.apache.tika.fuzzing.pdf,EvilCOSWriter,52,19,54,23,1108,167,0,0,0.2777777777777778,0,2,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/pdf/EvilCOSWriter.java
tika,org.apache.tika.fuzzing.pdf,PDFTransformerConfig,9,0,15,15,116,21,0,0,0.4,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/pdf/PDFTransformerConfig.java
tika,org.apache.tika.fuzzing.pdf,PDFTransformer,2,0,2,2,17,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/pdf/PDFTransformer.java
tika,org.apache.tika.fuzzing.cli,FuzzOne,11,0,9,3,162,13,0,0,0.2222222222222222,0,2,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzOne.java
tika,org.apache.tika.fuzzing.cli,FuzzOneConfig,7,0,1,0,22,1,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzOne.java
tika,org.apache.tika.fuzzing.cli,ParseTask,1,0,2,2,46,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzOne.java
tika,org.apache.tika.fuzzing.cli,FuzzingCLIConfig,15,0,8,8,57,8,0,0,0.0,2,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzingCLIConfig.java
tika,org.apache.tika.fuzzing.cli,FuzzingCLI,11,0,11,9,165,26,0,0,0.36363636363636365,1,2,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzingCLI.java
tika,org.apache.tika.fuzzing.cli,Fuzzer,4,0,3,2,69,9,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzingCLI.java
tika,org.apache.tika.fuzzing.cli,FileAdder,4,0,6,6,53,10,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzingCLI.java
tika,org.apache.tika.fuzzing.cli,DirWalker,0,0,4,4,35,7,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/cli/FuzzingCLI.java
tika,org.apache.tika.fuzzing.exceptions,CantFuzzException,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-fuzzing/src/main/java/org/apache/tika/fuzzing/exceptions/CantFuzzException.java
tika,org.apache.tika.detect,MimeDetectionWithNNTest,1,0,7,3,70,8,0,0,0.7142857142857143,0,2,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/MimeDetectionWithNNTest.java
tika,org.apache.tika.detect,TypeDetectorTest,3,0,2,1,37,2,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/TypeDetectorTest.java
tika,org.apache.tika.detect,FileCommandDetectorTest,1,0,2,2,19,2,0,0,0.0,0,4,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/FileCommandDetectorTest.java
tika,org.apache.tika.detect,TextDetectorTest,1,0,5,3,63,6,0,0,0.6,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/TextDetectorTest.java
tika,org.apache.tika.detect,NameDetectorTest,1,0,3,2,58,3,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/NameDetectorTest.java
tika,org.apache.tika.detect,MagicDetectorTest,0,0,14,12,141,16,0,0,-1.0,1,3,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/MagicDetectorTest.java
tika,org.apache.tika.detect,RestrictiveInputStream,0,0,2,2,19,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/MagicDetectorTest.java
tika,org.apache.tika.detect,ZeroSizeFileDetectorTest,1,0,4,3,23,4,0,0,0.75,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/detect/ZeroSizeFileDetectorTest.java
tika,org.apache.tika.detect,NonDetectingEncodingDetector,1,0,5,4,23,5,0,0,0.4,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/NonDetectingEncodingDetector.java
tika,org.apache.tika.detect,Detector,0,0,1,0,14,1,0,0,-1.0,7,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/Detector.java
tika,org.apache.tika.detect,NNTrainedModelBuilder,5,0,11,11,40,11,0,0,0.18181818181818182,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/NNTrainedModelBuilder.java
tika,org.apache.tika.detect,DefaultEncodingDetector,0,0,3,3,15,3,0,0,-1.0,1,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/DefaultEncodingDetector.java
tika,org.apache.tika.detect,CompositeEncodingDetector,2,0,6,4,46,12,0,0,0.6666666666666666,2,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/CompositeEncodingDetector.java
tika,org.apache.tika.detect,TrainedModelDetector,2,0,10,7,105,18,0,0,0.9,1,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/TrainedModelDetector.java
tika,org.apache.tika.detect,CompositeDetector,3,0,8,6,62,16,0,0,0.375,2,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java
tika,org.apache.tika.detect,EmptyDetector,1,1,1,1,12,1,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/EmptyDetector.java
tika,org.apache.tika.detect,ZeroSizeFileDetector,0,0,1,1,19,3,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/ZeroSizeFileDetector.java
tika,org.apache.tika.detect,TextStatistics,2,0,10,8,93,13,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java
tika,org.apache.tika.detect,NNTrainedModel,5,0,4,3,66,12,0,1,0.5,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/NNTrainedModel.java
tika,org.apache.tika.detect,TextDetector,4,0,3,3,72,6,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/TextDetector.java
tika,org.apache.tika.detect,TrainedModel,0,0,2,2,4,2,1,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/TrainedModel.java
tika,org.apache.tika.detect,TypeDetector,0,0,1,1,22,3,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/TypeDetector.java
tika,org.apache.tika.detect,NameDetector,1,0,2,2,65,12,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/NameDetector.java
tika,org.apache.tika.detect,DefaultDetector,2,0,8,7,51,9,0,0,0.375,1,3,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/DefaultDetector.java
tika,org.apache.tika.detect,NNExampleModelDetector,3,0,7,5,96,11,0,0,0.8571428571428571,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/NNExampleModelDetector.java
tika,org.apache.tika.detect,EncodingDetector,0,0,1,0,14,1,0,0,-1.0,7,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/EncodingDetector.java
tika,org.apache.tika.detect,MagicDetector,9,0,11,9,327,60,0,0,0.0,2,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/MagicDetector.java
tika,org.apache.tika.detect,XmlRootExtractor,2,0,3,3,32,3,0,0,0.6666666666666666,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/XmlRootExtractor.java
tika,org.apache.tika.detect,ExtractorHandler,1,0,1,1,7,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/XmlRootExtractor.java
tika,org.apache.tika.detect,DefaultProbDetector,2,0,7,6,39,8,0,0,0.42857142857142855,0,3,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/DefaultProbDetector.java
tika,org.apache.tika.detect,FileCommandDetector,10,0,11,10,127,19,0,0,0.2727272727272727,2,5,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/FileCommandDetector.java
tika,org.apache.tika.detect,StringStreamGobbler,2,0,4,4,24,5,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/FileCommandDetector.java
tika,org.apache.tika.detect,OverrideDetector,0,0,1,1,14,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/OverrideDetector.java
tika,org.apache.tika.detect,AutoDetectReader,3,0,10,6,82,16,0,0,0.8,1,4,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/detect/AutoDetectReader.java
tika,org.apache.tika.detect,TestFileCommandDetector,3,0,2,2,25,6,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/detect/TestFileCommandDetector.java
tika,org.apache.tika.detect,TestContainerAwareDetector,8,0,37,29,309,48,0,0,0.8918918918918919,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java
tika,org.apache.tika.fork,ForkParserTest,5,0,37,36,411,46,0,0,0.6756756756756757,1,6,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,ToFileHandler,2,0,6,5,58,9,0,0,0.3333333333333333,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,SBContentHandler,1,0,2,2,10,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,SBContentHandlerFactory,0,0,3,3,11,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,NonSerializableHandlerFactory,0,0,3,3,11,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,LyingNonSerializableContentHandler,1,0,2,2,9,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,BufferingHandler,1,0,5,5,20,5,0,0,0.6,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java
tika,org.apache.tika.fork,ForkTestParser,1,0,3,3,24,3,0,0,1.0,1,3,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkTestParser.java
tika,org.apache.tika.fork,ForkTestParserAccessingPackage,0,0,1,1,6,1,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkTestParser.java
tika,org.apache.tika.fork,ForkParserTikaBinTest,4,0,10,7,108,13,0,0,0.5,1,4,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/ForkParserTikaBinTest.java
tika,org.apache.tika.fork,UpperCasingContentHandler,1,0,2,2,10,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/UpperCasingContentHandler.java
tika,org.apache.tika.fork,ForkResource,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkResource.java
tika,org.apache.tika.fork,ForkProxy,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkProxy.java
tika,org.apache.tika.fork,InputStreamProxy,4,0,4,4,40,6,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/InputStreamProxy.java
tika,org.apache.tika.fork,ClassLoaderResource,1,0,3,2,55,8,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ClassLoaderResource.java
tika,org.apache.tika.fork,ContentHandlerProxy,13,10,17,13,140,21,0,0,0.6470588235294118,1,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ContentHandlerProxy.java
tika,org.apache.tika.fork,MemoryURLConnection,1,0,3,2,12,3,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/MemoryURLConnection.java
tika,org.apache.tika.fork,TimeoutLimits,3,0,4,3,19,4,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/TimeoutLimits.java
tika,org.apache.tika.fork,ClassLoaderProxy,5,0,8,2,98,15,0,0,0.375,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ClassLoaderProxy.java
tika,org.apache.tika.fork,RecursiveMetadataContentHandlerProxy,8,5,9,4,91,12,0,0,0.5555555555555556,1,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/RecursiveMetadataContentHandlerProxy.java
tika,org.apache.tika.fork,ForkParser,13,0,21,18,254,39,0,0,0.23809523809523808,3,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkParser.java
tika,org.apache.tika.fork,ForkObjectInputStream,1,0,4,3,57,4,0,0,0.5,3,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkObjectInputStream.java
tika,org.apache.tika.fork,ForkClient,9,0,13,8,275,39,0,0,0.3076923076923077,0,3,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkClient.java
tika,org.apache.tika.fork,ParserFactoryFactory,3,0,2,2,25,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ParserFactoryFactory.java
tika,org.apache.tika.fork,MemoryURLStreamHandler,2,0,2,1,32,5,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandler.java
tika,org.apache.tika.fork,ForkServer,21,10,8,4,229,28,0,0,0.375,7,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ForkServer.java
tika,org.apache.tika.fork,MemoryURLStreamRecord,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamRecord.java
tika,org.apache.tika.fork,MetadataContentHandler,1,0,2,2,13,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/MetadataContentHandler.java
tika,org.apache.tika.fork,ContentHandlerResource,1,0,5,2,80,19,0,0,0.8,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/ContentHandlerResource.java
tika,org.apache.tika.fork,RecursiveMetadataContentHandlerResource,2,0,4,2,49,9,0,0,0.75,0,2,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/RecursiveMetadataContentHandlerResource.java
tika,org.apache.tika.fork,MemoryURLStreamHandlerFactory,0,0,1,1,10,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandlerFactory.java
tika,org.apache.tika.fork,InputStreamResource,1,0,2,2,24,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/fork/InputStreamResource.java
tika,org.apache.tika.fork.unusedpackage,ClassInUnusedPackage,0,0,0,0,2,0,0,0,-1.0,2,0,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/fork/unusedpackage/ClassInUnusedPackage.java
tika,org.apache.tika.sax.xpath,XPathParserTest,2,0,8,8,90,8,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-core/src/test/java/org/apache/tika/sax/xpath/XPathParserTest.java
tika,org.apache.tika.sax.xpath,NamedElementMatcher,2,0,2,1,20,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/NamedElementMatcher.java
tika,org.apache.tika.sax.xpath,Matcher,1,1,4,4,41,4,2,0,1.0,3,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/Matcher.java
tika,org.apache.tika.sax.xpath,CompositeMatcher,2,0,5,5,36,8,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/CompositeMatcher.java
tika,org.apache.tika.sax.xpath,TextMatcher,1,1,1,1,9,1,0,1,0.0,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/TextMatcher.java
tika,org.apache.tika.sax.xpath,ElementMatcher,1,1,1,1,9,1,0,1,0.0,2,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/ElementMatcher.java
tika,org.apache.tika.sax.xpath,MatchingContentHandler,2,0,7,7,54,16,0,0,0.2857142857142857,0,1,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/MatchingContentHandler.java
tika,org.apache.tika.sax.xpath,AttributeMatcher,1,1,1,1,9,1,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/AttributeMatcher.java
tika,org.apache.tika.sax.xpath,XPathParser,1,0,4,4,82,19,0,0,0.75,0,5,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/XPathParser.java
tika,org.apache.tika.sax.xpath,NodeMatcher,1,1,3,3,15,3,0,0,1.0,1,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/NodeMatcher.java
tika,org.apache.tika.sax.xpath,ChildMatcher,1,0,2,2,12,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/ChildMatcher.java
tika,org.apache.tika.sax.xpath,SubtreeMatcher,1,0,5,5,27,6,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/SubtreeMatcher.java
tika,org.apache.tika.sax.xpath,NamedAttributeMatcher,2,0,2,2,14,2,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-core/src/main/java/org/apache/tika/sax/xpath/NamedAttributeMatcher.java
